epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS
10,2.3337323501586913,0.09986666666666667,0.1306,0.099,0.1306,128,gumbel_softmax,0.01,1,30,8,30000,20,random
11,2.3314561484018963,0.10205,0.1186,0.1081,0.1186,128,gumbel_softmax,0.01,1,30,8,30000,20,random
12,2.3261904463450116,0.10455,0.0807,0.1132,0.0807,128,gumbel_softmax,0.01,1,30,8,30000,20,random
13,2.3134089623769123,0.11298333333333334,0.1318,0.1143,0.1318,128,gumbel_softmax,0.01,1,30,8,30000,20,random
14,2.292834576670329,0.13131666666666666,0.1001,0.1407,0.1001,128,gumbel_softmax,0.01,1,30,8,30000,20,random
15,2.270308821996053,0.15051666666666666,0.1183,0.1651,0.1183,128,gumbel_softmax,0.01,1,30,8,30000,20,random
16,2.2332080028533934,0.18613333333333335,0.1782,0.2169,0.1782,128,gumbel_softmax,0.01,1,30,8,30000,20,random
17,2.179188289260864,0.23326666666666668,0.0903,0.2862,0.0903,128,gumbel_softmax,0.01,1,30,8,30000,20,random
18,2.096129749170939,0.31785,0.2244,0.3471,0.2244,128,gumbel_softmax,0.01,1,30,8,30000,20,random
19,2.0046630027770997,0.39991666666666664,0.2456,0.4521,0.2456,128,gumbel_softmax,0.01,1,30,8,30000,20,random
20,1.881538272603353,0.4804833333333333,0.3164,0.5187,0.3164,128,gumbel_softmax,0.01,1,30,8,30000,20,random
1,2.425046485773722,0.10321666666666666,0.0884,0.1032,0.0884,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
2,2.4224981662750245,0.10036666666666667,0.1404,0.1002,0.1404,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
3,2.426034797286987,0.10243333333333333,0.093,0.1063,0.093,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
4,2.4211703278859456,0.10073333333333333,0.1046,0.098,0.1046,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
5,2.4237730087280274,0.09963333333333334,0.0959,0.1026,0.0959,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
6,2.425224184290568,0.0983,0.1005,0.1042,0.1005,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
7,2.423497397486369,0.09963333333333334,0.115,0.1022,0.115,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
8,2.4192461240132648,0.10176666666666667,0.0897,0.1059,0.0897,128,gumbel_sparsemax,0.01,1,30,8,30000,20,random
1,2.4641424593607586,0.10065,0.087,0.0986,0.087,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
2,2.469956095123291,0.10053333333333334,0.1712,0.1015,0.1712,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
3,2.472801313273112,0.09961666666666667,0.135,0.0964,0.135,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
4,2.4772968326568603,0.10205,0.1336,0.0989,0.1336,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
5,2.4719291959126792,0.09995,0.1523,0.1029,0.1523,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
1,2.472141923904419,0.09965,0.094,0.0989,0.094,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
2,2.470954978052775,0.0994,0.0626,0.1042,0.0626,128,gumbel_sparsemax,0.01,0.5,30,8,30000,20,random
1,0.7059411467870077,0.81525,0.9131,0.9161,0.9131,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.3422814518769582,0.91435,0.9222,0.9232,0.9222,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.3232359368483225,0.9202333333333333,0.9216,0.9237,0.9216,128,sparsemax,0.01,1,30,8,10000,20,random
4,0.31747271248499553,0.9210833333333334,0.9264,0.9266,0.9264,128,sparsemax,0.01,1,30,8,10000,20,random
5,0.31512681896686556,0.92185,0.9258,0.9262,0.9258,128,sparsemax,0.01,1,30,8,10000,20,random
6,0.3141095638116201,0.9226333333333333,0.9263,0.9265,0.9263,128,sparsemax,0.01,1,30,8,10000,20,random
7,0.3133133385181427,0.9230666666666667,0.927,0.9267,0.927,128,sparsemax,0.01,1,30,8,10000,20,random
8,0.31312266613642376,0.9229833333333334,0.9258,0.9261,0.9258,128,sparsemax,0.01,1,30,8,10000,20,random
1,2.15164800306956,0.27058333333333334,0.7238,0.742,0.7238,128,softmax,0.01,1,30,8,10000,20,random
2,0.7802148084481557,0.8212833333333334,0.8095,0.8715,0.8095,128,softmax,0.01,1,30,8,10000,20,random
3,0.4781093073527018,0.8759166666666667,0.8708,0.8969,0.8708,128,softmax,0.01,1,30,8,10000,20,random
4,0.4018627234141032,0.89495,0.9003,0.9084,0.9003,128,softmax,0.01,1,30,8,10000,20,random
5,0.36077549901008604,0.9056166666666666,0.9078,0.9159,0.9078,128,softmax,0.01,1,30,8,10000,20,random
6,0.3333103939215342,0.9128833333333334,0.9137,0.9226,0.9137,128,softmax,0.01,1,30,8,10000,20,random
7,0.3136955824693044,0.9185,0.9181,0.9245,0.9181,128,softmax,0.01,1,30,8,10000,20,random
8,0.29908534733454384,0.9225833333333333,0.9241,0.928,0.9241,128,softmax,0.01,1,30,8,10000,20,random
9,0.28750423118273416,0.92565,0.9272,0.93,0.9272,128,softmax,0.01,1,30,8,10000,20,random
10,0.27819254250526426,0.9288,0.9304,0.9337,0.9304,128,softmax,0.01,1,30,8,10000,20,random
11,0.26954422899881997,0.9308333333333333,0.9334,0.9347,0.9334,128,softmax,0.01,1,30,8,10000,20,random
12,0.26235881966749824,0.9337166666666666,0.936,0.9367,0.936,128,softmax,0.01,1,30,8,10000,20,random
13,0.2559929460922877,0.9351333333333334,0.9382,0.9373,0.9382,128,softmax,0.01,1,30,8,10000,20,random
14,0.25069131807486217,0.9368,0.9386,0.9388,0.9386,128,softmax,0.01,1,30,8,10000,20,random
15,0.24615184603532156,0.93805,0.9392,0.939,0.9392,128,softmax,0.01,1,30,8,10000,20,random
16,0.24217508939901988,0.93915,0.94,0.9393,0.94,128,softmax,0.01,1,30,8,10000,20,random
17,0.23859422972202302,0.9404666666666667,0.9398,0.9405,0.9398,128,softmax,0.01,1,30,8,10000,20,random
18,0.23518308652242026,0.9413666666666667,0.9413,0.9407,0.9413,128,softmax,0.01,1,30,8,10000,20,random
19,0.2317444549004237,0.9419666666666666,0.9415,0.9417,0.9415,128,softmax,0.01,1,30,8,10000,20,random
20,0.22880410976409912,0.9428666666666666,0.9424,0.9429,0.9424,128,softmax,0.01,1,30,8,10000,20,random
1,0.2289043808778127,0.9428833333333333,0.9426,0.9427,0.9426,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,0.22764694238503774,0.9430833333333334,0.9428,0.9433,0.9428,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
3,0.22690532031853994,0.9435166666666667,0.9428,0.9431,0.9428,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
4,0.2264851009130478,0.9435833333333333,0.9426,0.9413,0.9426,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
5,0.22612081356843314,0.9436666666666667,0.9419,0.9429,0.9419,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
6,0.2257406105041504,0.9438333333333333,0.9428,0.9424,0.9428,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
7,0.22575087383588155,0.9442833333333334,0.9424,0.9424,0.9424,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
8,0.22479982243378957,0.94435,0.9434,0.943,0.9434,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,0.22297430335680643,0.9447833333333333,0.9426,0.9431,0.9426,128,softmax,0.01,1,30,8,10000,20,random
2,0.22261290610631307,0.9448166666666666,0.9434,0.9434,0.9434,128,softmax,0.01,1,30,8,10000,20,random
3,0.22199727241198222,0.9451333333333334,0.9431,0.9436,0.9431,128,softmax,0.01,1,30,8,10000,20,random
4,0.22121734278996785,0.9453166666666667,0.9436,0.9439,0.9436,128,softmax,0.01,1,30,8,10000,20,random
5,0.22019179683526358,0.9454166666666667,0.9441,0.944,0.9441,128,softmax,0.01,1,30,8,10000,20,random
6,0.21923567601839702,0.9458666666666666,0.9445,0.9439,0.9445,128,softmax,0.01,1,30,8,10000,20,random
7,0.21826745330492656,0.9464,0.9439,0.9443,0.9439,128,softmax,0.01,1,30,8,10000,20,random
1,0.21822829609711966,0.9461333333333334,0.9439,0.9445,0.9439,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,0.21819993925094605,0.9463666666666667,0.9454,0.9449,0.9454,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
3,0.2180483692884445,0.9460666666666666,0.9461,0.9454,0.9461,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
4,0.2173034648100535,0.9465333333333333,0.9458,0.9446,0.9458,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
5,0.21716492035388946,0.94605,0.9457,0.9449,0.9457,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
6,0.2166901851971944,0.9465,0.9452,0.9457,0.9452,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
7,0.21679919015566507,0.9467333333333333,0.9453,0.9441,0.9453,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
8,0.21626479961077372,0.9467,0.9456,0.945,0.9456,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
9,0.2164452782392502,0.9466,0.945,0.9458,0.945,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,0.6979620143095652,0.8167833333333333,0.9146,0.9167,0.9146,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.34206124124526976,0.9136833333333333,0.9228,0.9226,0.9228,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.3232090003490448,0.9184333333333333,0.9246,0.9261,0.9246,128,sparsemax,0.01,1,30,8,10000,20,random
4,0.31732538142204286,0.92095,0.9257,0.9251,0.9257,128,sparsemax,0.01,1,30,8,10000,20,random
5,0.3150457360903422,0.9219333333333334,0.9254,0.9268,0.9254,128,sparsemax,0.01,1,30,8,10000,20,random
6,0.3136689613978068,0.9218666666666666,0.9262,0.9268,0.9262,128,sparsemax,0.01,1,30,8,10000,20,random
1,2.3663624024709065,0.1004,0.1384,0.1012,0.1384,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,2.3654957673390706,0.09933333333333333,0.1229,0.1011,0.1229,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
3,2.3659507343292234,0.0997,0.1087,0.0951,0.1087,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,2.358079168065389,0.10348333333333333,0.1335,0.1025,0.1335,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,2.3656458048502604,0.09968333333333333,0.0826,0.099,0.0826,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,2.3819029376983645,0.1013,0.1027,0.1062,0.1027,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,2.383412679672241,0.09915,0.0931,0.1041,0.0931,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,0.7072539544741313,0.81405,0.9125,0.915,0.9125,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.34265358532269796,0.9137833333333333,0.9225,0.9236,0.9225,128,sparsemax,0.01,1,30,8,10000,20,random
1,2.3845500225067138,0.10156666666666667,0.4163,0.1016,0.4163,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
2,2.375800420252482,0.10223333333333333,0.2463,0.1032,0.2463,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
3,2.377460864130656,0.10156666666666667,0.2028,0.098,0.2028,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
4,2.379615690231323,0.09656666666666666,0.131,0.1007,0.131,128,gumbel_sparsemax,0.01,1,30,8,10000,20,random
1,0.699835181093216,0.8161,0.9115,0.9139,0.9115,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.3438729059696197,0.9132333333333333,0.9222,0.923,0.9222,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.3247695346037547,0.9182,0.9234,0.9252,0.9234,128,sparsemax,0.01,1,30,8,10000,20,random
1,0.31429634806315104,0.9221833333333334,0.9319,0.9332,0.9319,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.27029032356739047,0.9325166666666667,0.9365,0.9358,0.9365,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.25874331690470376,0.9359166666666666,0.9383,0.9389,0.9383,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.25201420324643453,0.93725,0.9392,0.9395,0.9392,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.24779959829648335,0.9385166666666667,0.9395,0.9401,0.9395,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.2448432401339213,0.9397333333333333,0.9403,0.9405,0.9403,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.24257005180517832,0.9405666666666667,0.9412,0.9411,0.9412,128,sparsemax_noise,0.01,1,30,8,10000,20,random
8,0.24053243381977082,0.94145,0.9417,0.9406,0.9417,128,sparsemax_noise,0.01,1,30,8,10000,20,random
9,0.2388782262325287,0.9420833333333334,0.9415,0.9427,0.9415,128,sparsemax_noise,0.01,1,30,8,10000,20,random
10,0.2375237374941508,0.9422,0.941,0.9412,0.941,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,0.23596335124969484,0.9426833333333333,0.9419,0.9419,0.9419,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.23552481256326038,0.9428666666666666,0.9418,0.9412,0.9418,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.2352500599861145,0.9425166666666667,0.941,0.942,0.941,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.23519553883870442,0.9428333333333333,0.9418,0.9425,0.9418,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.23501332307656606,0.9431666666666667,0.9426,0.9428,0.9426,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.2350383137146632,0.9428833333333333,0.9424,0.9427,0.9424,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,0.26567582379976906,0.9380166666666667,0.9419,0.9424,0.9419,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.23720092803637186,0.9419166666666666,0.944,0.9433,0.944,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.22965978767871856,0.94395,0.9447,0.9438,0.9447,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.22500755932331085,0.9454,0.945,0.9452,0.945,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.22156966407299042,0.94535,0.9459,0.9446,0.9459,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.21867562051614126,0.9465166666666667,0.9458,0.9462,0.9458,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.21644634234110513,0.9474,0.9463,0.945,0.9463,128,sparsemax_noise,0.01,1,30,8,10000,20,random
8,0.21438444560368855,0.94775,0.9457,0.9462,0.9457,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,2.1839488817214967,0.24278333333333332,0.6926,0.6451,0.6926,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,1.0366618794441222,0.7800666666666667,0.8424,0.8507,0.8424,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.5685384719530742,0.86375,0.886,0.8843,0.886,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.44846025044123333,0.88615,0.9016,0.8989,0.9016,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.3903498481273651,0.8995666666666666,0.9094,0.91,0.9094,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.35380916649500527,0.9091333333333333,0.9156,0.9172,0.9156,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.3281975426832835,0.9150666666666667,0.9223,0.9238,0.9223,128,sparsemax_noise,0.01,1,30,8,10000,20,random
8,0.30878687760035195,0.9196166666666666,0.9276,0.927,0.9276,128,sparsemax_noise,0.01,1,30,8,10000,20,random
9,0.2924260351498922,0.92405,0.9314,0.9303,0.9314,128,sparsemax_noise,0.01,1,30,8,10000,20,random
10,0.280722918732961,0.9271,0.9327,0.9334,0.9327,128,sparsemax_noise,0.01,1,30,8,10000,20,random
11,0.271357763560613,0.92915,0.9358,0.9353,0.9358,128,sparsemax_noise,0.01,1,30,8,10000,20,random
12,0.263368418041865,0.9320166666666667,0.9377,0.9364,0.9377,128,sparsemax_noise,0.01,1,30,8,10000,20,random
13,0.25675971466700237,0.9336333333333333,0.9372,0.9383,0.9372,128,sparsemax_noise,0.01,1,30,8,10000,20,random
14,0.2510381704171499,0.9357833333333333,0.9398,0.9392,0.9398,128,sparsemax_noise,0.01,1,30,8,10000,20,random
15,0.24632014294465382,0.9373333333333334,0.939,0.94,0.939,128,sparsemax_noise,0.01,1,30,8,10000,20,random
16,0.2420722579320272,0.9396,0.9397,0.9407,0.9397,128,sparsemax_noise,0.01,1,30,8,10000,20,random
17,0.23837354725201926,0.9400666666666667,0.9408,0.9402,0.9408,128,sparsemax_noise,0.01,1,30,8,10000,20,random
18,0.2350926899433136,0.9412833333333334,0.9417,0.9422,0.9417,128,sparsemax_noise,0.01,1,30,8,10000,20,random
19,0.2321391398111979,0.94205,0.9423,0.943,0.9423,128,sparsemax_noise,0.01,1,30,8,10000,20,random
20,0.22955170447826387,0.94225,0.9435,0.9417,0.9435,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,0.7052412923177084,0.8132333333333334,0.9132,0.9125,0.9132,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.342487766567866,0.9134333333333333,0.9218,0.9232,0.9218,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.32386037878990176,0.9190333333333334,0.9234,0.9234,0.9234,128,sparsemax,0.01,1,30,8,10000,20,random
1,0.5102798522631328,0.8740833333333333,0.9229,0.9182,0.9229,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.3079417997678121,0.9208166666666666,0.93,0.9282,0.93,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.27810443217754366,0.92835,0.9347,0.935,0.9347,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.260521320382754,0.9337666666666666,0.9401,0.938,0.9401,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.24821531959374746,0.9367666666666666,0.9415,0.9405,0.9415,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.23899903132915498,0.9394,0.9431,0.9408,0.9431,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.2325024140516917,0.9414333333333333,0.9435,0.9426,0.9435,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,1.1099261594136556,0.68055,0.8909,0.8946,0.8909,128,softmax,0.01,1,30,4,10000,20,random
2,0.35774822513262433,0.9044,0.9193,0.9197,0.9193,128,softmax,0.01,1,30,4,10000,20,random
3,0.29514261773427325,0.9207,0.9307,0.9307,0.9307,128,softmax,0.01,1,30,4,10000,20,random
4,0.2648831600348155,0.9297833333333333,0.9351,0.936,0.9351,128,softmax,0.01,1,30,4,10000,20,random
5,0.24640649359226227,0.9359833333333333,0.9397,0.9389,0.9397,128,softmax,0.01,1,30,4,10000,20,random
6,0.23393931169509888,0.9394666666666667,0.9424,0.9421,0.9424,128,softmax,0.01,1,30,4,10000,20,random
7,0.22452731126149494,0.94275,0.9441,0.9447,0.9441,128,softmax,0.01,1,30,4,10000,20,random
8,0.2173649791240692,0.9449666666666666,0.9455,0.9452,0.9455,128,softmax,0.01,1,30,4,10000,20,random
9,0.21182196284135182,0.94665,0.9465,0.9467,0.9465,128,softmax,0.01,1,30,4,10000,20,random
10,0.20746758774518967,0.9482666666666667,0.9471,0.9473,0.9471,128,softmax,0.01,1,30,4,10000,20,random
11,0.20374986284573873,0.9489666666666666,0.9487,0.9487,0.9487,128,softmax,0.01,1,30,4,10000,20,random
12,0.20043642222881317,0.9498,0.9493,0.9493,0.9493,128,softmax,0.01,1,30,4,10000,20,random
13,0.19760538600285849,0.9510333333333333,0.9501,0.95,0.9501,128,softmax,0.01,1,30,4,10000,20,random
14,0.19529846887985866,0.9518333333333333,0.9506,0.9513,0.9506,128,softmax,0.01,1,30,4,10000,20,random
15,0.1932004380861918,0.9523833333333334,0.9507,0.9509,0.9507,128,softmax,0.01,1,30,4,10000,20,random
16,0.19130684736569722,0.9532666666666667,0.9512,0.9511,0.9512,128,softmax,0.01,1,30,4,10000,20,random
17,0.18970682741800943,0.9536,0.9518,0.9523,0.9518,128,softmax,0.01,1,30,4,10000,20,random
18,0.188257359512647,0.9542,0.9518,0.9528,0.9518,128,softmax,0.01,1,30,4,10000,20,random
19,0.18690742958386738,0.9545833333333333,0.9524,0.9538,0.9524,128,softmax,0.01,1,30,4,10000,20,random
20,0.18574751777648926,0.9548333333333333,0.9537,0.9537,0.9537,128,softmax,0.01,1,30,4,10000,20,random
1,1.1100720188617705,0.6876333333333333,0.8932,0.8972,0.8932,128,softmax,0.01,1,30,4,10000,20,random
2,0.35900811541080474,0.9041666666666667,0.9179,0.918,0.9179,128,softmax,0.01,1,30,4,10000,20,random
3,0.2953978673140208,0.9213666666666667,0.9298,0.9296,0.9298,128,softmax,0.01,1,30,4,10000,20,random
4,0.2648315496762594,0.9305333333333333,0.9336,0.9355,0.9336,128,softmax,0.01,1,30,4,10000,20,random
5,0.2458843352238337,0.9358333333333333,0.9401,0.9399,0.9401,128,softmax,0.01,1,30,4,10000,20,random
6,0.2328529287815094,0.94005,0.9421,0.9427,0.9421,128,softmax,0.01,1,30,4,10000,20,random
1,0.7058806866963705,0.8340833333333333,0.9012,0.9024,0.9012,128,sparsemax,0.01,1,30,4,10000,20,random
2,0.43204882911046344,0.8976166666666666,0.904,0.9107,0.904,128,sparsemax,0.01,1,30,4,10000,20,random
3,0.4167694158713023,0.9005333333333333,0.906,0.909,0.906,128,sparsemax,0.01,1,30,4,10000,20,random
1,0.48337391381263733,0.8894,0.9159,0.9138,0.9159,128,sparsemax_noise,0.01,1,30,4,10000,20,random
2,0.35899075806935626,0.9097333333333333,0.9208,0.9214,0.9208,128,sparsemax_noise,0.01,1,30,4,10000,20,random
3,0.33276531558036804,0.9158666666666667,0.9237,0.9233,0.9237,128,sparsemax_noise,0.01,1,30,4,10000,20,random
4,0.3180937216281891,0.9188833333333334,0.9258,0.9253,0.9258,128,sparsemax_noise,0.01,1,30,4,10000,20,random
5,0.3076250792344411,0.9221666666666667,0.929,0.9293,0.929,128,sparsemax_noise,0.01,1,30,4,10000,20,random
6,0.300639915450414,0.9247,0.9298,0.9301,0.9298,128,sparsemax_noise,0.01,1,30,4,10000,20,random
7,0.2946127399603526,0.9262,0.9327,0.9294,0.9327,128,sparsemax_noise,0.01,1,30,4,10000,20,random
8,0.29019048346678417,0.9274666666666667,0.9321,0.9319,0.9321,128,sparsemax_noise,0.01,1,30,4,10000,20,random
9,0.2863433775027593,0.9279666666666667,0.9323,0.9306,0.9323,128,sparsemax_noise,0.01,1,30,4,10000,20,random
10,0.28336309803326926,0.9290333333333334,0.9322,0.9319,0.9322,128,sparsemax_noise,0.01,1,30,4,10000,20,random
11,0.28046631817817685,0.9298833333333333,0.9329,0.9322,0.9329,128,sparsemax_noise,0.01,1,30,4,10000,20,random
12,0.2786394038995107,0.9305166666666667,0.9338,0.9342,0.9338,128,sparsemax_noise,0.01,1,30,4,10000,20,random
13,0.2763903657277425,0.93105,0.9329,0.9326,0.9329,128,sparsemax_noise,0.01,1,30,4,10000,20,random
14,0.2743336627960205,0.9315333333333333,0.9347,0.9344,0.9347,128,sparsemax_noise,0.01,1,30,4,10000,20,random
15,0.2729349401315053,0.9321,0.9349,0.9355,0.9349,128,sparsemax_noise,0.01,1,30,4,10000,20,random
16,0.2714529403368632,0.9326833333333333,0.935,0.9353,0.935,128,sparsemax_noise,0.01,1,30,4,10000,20,random
1,0.6914807165781657,0.8157,0.914,0.916,0.914,128,sparsemax,0.01,1,30,8,10000,20,random
2,0.3357719337145487,0.9155833333333333,0.922,0.9235,0.922,128,sparsemax,0.01,1,30,8,10000,20,random
3,0.31771265018781025,0.9200833333333334,0.9266,0.9278,0.9266,128,sparsemax,0.01,1,30,8,10000,20,random
1,0.5042394531726837,0.8767,0.9261,0.9242,0.9261,128,sparsemax_noise,0.01,1,30,8,10000,20,random
2,0.3004483772754669,0.9228666666666666,0.9337,0.9307,0.9337,128,sparsemax_noise,0.01,1,30,8,10000,20,random
3,0.270787636645635,0.9297333333333333,0.9383,0.9363,0.9383,128,sparsemax_noise,0.01,1,30,8,10000,20,random
4,0.2543448089838028,0.9342333333333334,0.9407,0.9397,0.9407,128,sparsemax_noise,0.01,1,30,8,10000,20,random
5,0.24354267807006835,0.9375833333333333,0.9421,0.9421,0.9421,128,sparsemax_noise,0.01,1,30,8,10000,20,random
6,0.2353763118505478,0.9399333333333333,0.9441,0.9439,0.9441,128,sparsemax_noise,0.01,1,30,8,10000,20,random
7,0.22819686232407888,0.94185,0.9446,0.9437,0.9446,128,sparsemax_noise,0.01,1,30,8,10000,20,random
8,0.22299674442609152,0.9435666666666667,0.9457,0.9464,0.9457,128,sparsemax_noise,0.01,1,30,8,10000,20,random
1,1.3433934805870056,0.6705333333333333,0.8137,0.8476,0.8137,128,softmax,0.01,1,30,8,10000,20,random
2,0.543640334590276,0.8644666666666667,0.8624,0.8886,0.8624,128,softmax,0.01,1,30,8,10000,20,random
3,0.42568845156033835,0.89125,0.885,0.9035,0.885,128,softmax,0.01,1,30,8,10000,20,random
4,0.37356239789326984,0.9034166666666666,0.8927,0.9131,0.8927,128,softmax,0.01,1,30,8,10000,20,random
5,0.3415341895898183,0.9119666666666667,0.9115,0.9187,0.9115,128,softmax,0.01,1,30,8,10000,20,random
6,0.3204024582386017,0.9170333333333334,0.9199,0.923,0.9199,128,softmax,0.01,1,30,8,10000,20,random
7,0.30437712175051373,0.9211666666666667,0.9251,0.925,0.9251,128,softmax,0.01,1,30,8,10000,20,random
8,0.29093063039779665,0.92575,0.9299,0.9284,0.9299,128,softmax,0.01,1,30,8,10000,20,random
9,0.28084433930714925,0.9282,0.9307,0.9314,0.9307,128,softmax,0.01,1,30,8,10000,20,random
10,0.27262048137982686,0.9309166666666666,0.9319,0.9333,0.9319,128,softmax,0.01,1,30,8,10000,20,random
11,0.26561057267983756,0.9329,0.9362,0.9351,0.9362,128,softmax,0.01,1,30,8,10000,20,random
12,0.25898101499875387,0.9351333333333334,0.9381,0.9366,0.9381,128,softmax,0.01,1,30,8,10000,20,random
13,0.2530185075680415,0.9362833333333334,0.9372,0.9382,0.9372,128,softmax,0.01,1,30,8,10000,20,random
14,0.24831391599178315,0.9375,0.9389,0.9389,0.9389,128,softmax,0.01,1,30,8,10000,20,random
15,0.24403377611637114,0.9386666666666666,0.939,0.9402,0.939,128,softmax,0.01,1,30,8,10000,20,random
16,0.2401955030520757,0.9398333333333333,0.9415,0.941,0.9415,128,softmax,0.01,1,30,8,10000,20,random
17,0.2366752240816752,0.9405666666666667,0.9413,0.9409,0.9413,128,softmax,0.01,1,30,8,10000,20,random
18,0.23355166339874267,0.9413333333333334,0.9419,0.9419,0.9419,128,softmax,0.01,1,30,8,10000,20,random
19,0.23097494003772737,0.9422833333333334,0.9415,0.9424,0.9415,128,softmax,0.01,1,30,8,10000,20,random
20,0.22865733533700308,0.9426333333333333,0.9437,0.9432,0.9437,128,softmax,0.01,1,30,8,10000,20,random
1,0.226441614985466,0.9435,0.9439,0.9435,0.9439,128,softmax,0.01,1,30,8,10000,20,random
2,0.2241635282754898,0.9439166666666666,0.9446,0.9448,0.9446,128,softmax,0.01,1,30,8,10000,20,random
