epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS,NOISE_TEMP
30,1.6849264739608765,0.42434,0.3972,0.4106,0.3972,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
31,1.6826712439727782,0.42578,0.4096,0.4159,0.4096,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
32,1.676017421951294,0.4292,0.407,0.4168,0.407,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
33,1.6698888369750977,0.42978,0.404,0.4223,0.404,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
34,1.6688871170043946,0.43004,0.4111,0.4228,0.4111,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
35,1.6601323006820679,0.43224,0.4074,0.4254,0.4074,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
36,1.6614510888671874,0.43278,0.418,0.424,0.418,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
37,1.6543593529510499,0.43518,0.416,0.4249,0.416,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
38,1.6521548444366454,0.43682,0.4208,0.4263,0.4208,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
39,1.657529256439209,0.43762,0.4192,0.4219,0.4192,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
40,1.6415150634765625,0.4397,0.4164,0.427,0.4164,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
41,1.6399837033081055,0.44064,0.4157,0.4263,0.4157,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
42,1.639178973426819,0.44282,0.418,0.4263,0.418,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
43,1.634086990737915,0.44102,0.4101,0.4271,0.4101,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.6871899073028565,0.42774,0.4163,0.4192,0.4163,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.696058888015747,0.42946,0.4205,0.4174,0.4205,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.6840337858581542,0.43164,0.4197,0.4196,0.4197,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.671550668296814,0.43082,0.4255,0.4195,0.4255,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.6583351056289672,0.43494,0.4207,0.4263,0.4207,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.660777308883667,0.4352,0.4241,0.4199,0.4241,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.6534668335723877,0.43658,0.422,0.4251,0.422,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.647165205154419,0.4381,0.4274,0.4238,0.4274,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.642995687789917,0.4411,0.4255,0.4234,0.4255,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.642944077720642,0.4392,0.4268,0.4234,0.4268,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.6384309157943726,0.4413,0.4295,0.4268,0.4295,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.6407840570831298,0.44422,0.4236,0.4299,0.4236,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.6307756581878663,0.4428,0.426,0.4312,0.426,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.6295394533920289,0.44368,0.4213,0.4292,0.4213,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.6313715509033204,0.4445,0.4255,0.4262,0.4255,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.6259458660888673,0.44598,0.4239,0.4298,0.4239,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
17,1.6223114737701416,0.449,0.4278,0.428,0.4278,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
18,1.6195969971466064,0.44642,0.4259,0.4335,0.4259,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
19,1.618126774635315,0.44804,0.4271,0.4259,0.4271,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
20,1.613399538459778,0.4509,0.4237,0.4303,0.4237,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
21,1.610058137435913,0.45218,0.4266,0.4336,0.4266,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
22,1.6114526978683472,0.44944,0.4301,0.433,0.4301,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
23,1.6068122991943359,0.4508,0.4302,0.4332,0.4302,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
24,1.6050993311309814,0.45266,0.4285,0.4355,0.4285,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
25,1.606318537902832,0.45376,0.4348,0.4325,0.4348,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
26,1.6023713190460205,0.45392,0.4337,0.4381,0.4337,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.5769800089263917,0.46146,0.4332,0.437,0.4332,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.5695649585342408,0.46472,0.4359,0.4399,0.4359,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.5648569525146485,0.46684,0.437,0.4399,0.437,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.562363648223877,0.46724,0.433,0.441,0.433,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.5586141814422607,0.46776,0.4328,0.4399,0.4328,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.5562289875030517,0.46886,0.4354,0.44,0.4354,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.5551901141357423,0.47068,0.4388,0.4393,0.4388,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.5528573905944825,0.47038,0.4386,0.4412,0.4386,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.5517385066986085,0.47142,0.4344,0.4405,0.4344,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.5502958336639405,0.47188,0.439,0.4426,0.439,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.5491587295532228,0.4725,0.4385,0.4413,0.4385,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.5482297253036499,0.47342,0.4342,0.4402,0.4342,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.5476150323486328,0.47292,0.4347,0.4418,0.4347,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.5468949410247803,0.4729,0.4331,0.4401,0.4331,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.5463239639282227,0.4736,0.4317,0.442,0.4317,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.5459233823394776,0.47362,0.4358,0.4414,0.4358,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.798897751197815,0.43746,0.4349,0.4222,0.4349,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.6765436376190186,0.44,0.4342,0.4209,0.4342,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.6639506174468994,0.43974,0.4299,0.4223,0.4299,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.6585651694488526,0.4438,0.4349,0.4272,0.4349,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.6461498694610597,0.4452,0.4347,0.4302,0.4347,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.634103056716919,0.44648,0.4318,0.4293,0.4318,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.6320623215866088,0.4485,0.4314,0.4278,0.4314,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.574697212600708,0.46248,0.4325,0.4367,0.4325,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.5703422919464112,0.46446,0.4328,0.4399,0.4328,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.569138059501648,0.46482,0.4362,0.4383,0.4362,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.5648736410522461,0.46564,0.4364,0.441,0.4364,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.562766386566162,0.46746,0.4365,0.4394,0.4365,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.5611398839569093,0.46802,0.4367,0.4394,0.4367,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.558663497619629,0.469,0.4366,0.4437,0.4366,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.5572888354492187,0.4688,0.4372,0.4404,0.4372,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.5556862631607056,0.47002,0.4416,0.44,0.4416,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.5535811097335814,0.4715,0.4391,0.4406,0.4391,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.5524886060333252,0.47142,0.4405,0.441,0.4405,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.5510254757308959,0.47178,0.4407,0.4437,0.4407,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.5482031607055664,0.4732,0.4419,0.4465,0.4419,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.5468152563476563,0.47338,0.4392,0.4428,0.4392,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.5463120526123046,0.47342,0.4382,0.4434,0.4382,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.5451575313949586,0.47368,0.4388,0.4443,0.4388,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
17,1.5432098043441773,0.47346,0.44,0.4424,0.44,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
18,1.5420239361190795,0.4751,0.4373,0.4428,0.4373,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
19,1.5400247537612914,0.47602,0.4392,0.4427,0.4392,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
20,1.5378686092758178,0.47778,0.4379,0.4447,0.4379,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
21,1.536957382736206,0.47652,0.437,0.4417,0.437,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
22,1.5360051050949097,0.4781,0.4423,0.4455,0.4423,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
23,1.5346491983795165,0.47744,0.4394,0.4419,0.4394,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
24,1.5347595644378662,0.4778,0.4393,0.4428,0.4393,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.5255711469268798,0.48166,0.4396,0.4459,0.4396,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.5231666418075562,0.48268,0.4392,0.446,0.4392,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.5229459507751464,0.4835,0.438,0.4454,0.438,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.520771368484497,0.48286,0.4381,0.4438,0.4381,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.5198965490341187,0.4822,0.4425,0.4466,0.4425,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.5190863986206056,0.48382,0.4397,0.4436,0.4397,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.5188491353988647,0.48336,0.4421,0.4454,0.4421,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.5172831871795653,0.48392,0.4395,0.4447,0.4395,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.5169033304214476,0.48488,0.4365,0.4438,0.4365,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.517414913635254,0.4847,0.4372,0.4441,0.4372,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.5156508502197266,0.48468,0.4387,0.4432,0.4387,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.5154753759384156,0.4834,0.4382,0.447,0.4382,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,2.339229320678711,0.09998,0.0895,0.1015,0.0895,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
2,2.3143168238830567,0.10002,0.0929,0.1019,0.0929,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
3,2.3268248313903808,0.0969,0.0896,0.0992,0.0896,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
4,2.3163230252838134,0.09842,0.0958,0.0933,0.0958,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
5,2.313555702209473,0.10144,0.0993,0.0944,0.0993,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
6,2.311616933441162,0.09634,0.1305,0.0996,0.1305,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
7,2.3320050497436524,0.09836,0.1073,0.097,0.1073,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
8,2.313071277923584,0.0984,0.0793,0.0983,0.0793,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
9,2.315717066421509,0.10092,0.0946,0.1009,0.0946,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
10,2.3215218391418455,0.1008,0.105,0.099,0.105,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
11,2.331910233154297,0.09756,0.0949,0.0952,0.0949,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
12,2.3182513568878176,0.09946,0.1255,0.0999,0.1255,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
13,2.327624052505493,0.09838,0.1103,0.0986,0.1103,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
14,2.3153069129943846,0.1006,0.0915,0.0986,0.0915,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
15,2.310118190841675,0.10066,0.1147,0.0979,0.1147,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
16,2.3171433628845213,0.09862,0.0878,0.1004,0.0878,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
17,2.308461431655884,0.09812,0.0817,0.1006,0.0817,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
18,2.3082669692993165,0.09872,0.0953,0.0982,0.0953,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
19,2.3338751404571534,0.0991,0.0822,0.0961,0.0822,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
1,2.3031745970916746,0.10058,0.1052,0.1,0.1052,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
2,2.3035350749206542,0.09796,0.089,0.1,0.089,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
3,2.3033621772766115,0.09888,0.0938,0.1,0.0938,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
4,2.3035037019348144,0.09958,0.0923,0.1,0.0923,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
1,2.2869834288787843,0.12132,0.1231,0.1718,0.1231,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
2,2.137004684906006,0.23386,0.1745,0.2867,0.1745,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
3,1.9827968106460572,0.30372,0.1903,0.3219,0.1903,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
4,1.8979411240386963,0.33722,0.2006,0.3458,0.2006,128,softmax,0.01,0.5,100,8,10000,2000,,0.1
1,12.214508456115723,0.31896,0.2352,0.3168,0.2352,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
2,4.697078285522461,0.31982,0.2374,0.3221,0.2374,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
3,2.9241080403137207,0.32434,0.2413,0.3302,0.2413,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
4,3.516877012023926,0.32356,0.2311,0.3256,0.2311,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
5,3.031678784713745,0.32574,0.2534,0.332,0.2534,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
6,4.108399999237061,0.32912,0.2523,0.3363,0.2523,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
7,2.594583942832947,0.32822,0.2479,0.329,0.2479,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
8,2.2942961694717408,0.32886,0.2537,0.3372,0.2537,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
9,2.1171348852539063,0.33032,0.2483,0.3372,0.2483,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
10,2.046234521751404,0.33006,0.2441,0.3324,0.2441,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
11,2.12083063041687,0.33134,0.256,0.3362,0.256,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
12,1.9976996896743775,0.33336,0.2576,0.3375,0.2576,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
13,2.1001225064849853,0.3339,0.2584,0.3342,0.2584,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
14,1.9862995176696778,0.3344,0.2595,0.3383,0.2595,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
15,2.056727748031616,0.33608,0.2607,0.3376,0.2607,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
16,18.63691318901062,0.33616,0.2581,0.34,0.2581,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
17,1.9823565256118774,0.3371,0.2723,0.3409,0.2723,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
18,1.9726440549468993,0.3393,0.267,0.3403,0.267,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
19,1.9992892459869385,0.33816,0.2706,0.3404,0.2706,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
20,1.9136894271850586,0.3396,0.2633,0.3457,0.2633,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
21,1.9257805124282836,0.34136,0.2777,0.3417,0.2777,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
22,1.9306777312850951,0.34064,0.2765,0.3475,0.2765,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
23,1.9144208544158936,0.34398,0.276,0.3464,0.276,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
24,1.9055108527374267,0.34626,0.2825,0.3456,0.2825,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
25,1.8884403801727294,0.34638,0.279,0.3465,0.279,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
26,1.8860390673828125,0.34452,0.3022,0.3499,0.3022,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
27,1.888439696083069,0.34718,0.2783,0.3498,0.2783,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
28,1.8829489846801757,0.3489,0.295,0.35,0.295,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
29,1.8712569873428344,0.34894,0.2952,0.3536,0.2952,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
30,1.8714418294525146,0.35212,0.2974,0.3513,0.2974,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
31,1.86410811668396,0.35016,0.3036,0.3575,0.3036,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
32,1.8714148584747314,0.35506,0.3074,0.3564,0.3074,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
33,1.8552887176513673,0.3553,0.3062,0.3543,0.3062,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
34,1.8603284128570556,0.35688,0.3041,0.3605,0.3041,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
35,1.8572554364395142,0.35614,0.3232,0.356,0.3232,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
36,1.8463010396957398,0.35866,0.3082,0.3565,0.3082,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
37,1.849341332321167,0.35932,0.2981,0.361,0.2981,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
1,1.837188582687378,0.36136,0.3182,0.3592,0.3182,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
2,1.833939747657776,0.3632,0.3368,0.3598,0.3368,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
3,1.8319653464508057,0.3653,0.3197,0.3675,0.3197,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
4,1.8358448894500732,0.36398,0.3205,0.3632,0.3205,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
5,1.83356436088562,0.36594,0.3371,0.366,0.3371,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
6,1.8220774169540406,0.36538,0.333,0.3713,0.333,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
7,1.8400848473739624,0.36758,0.3314,0.3667,0.3314,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
8,1.8202026625823975,0.36774,0.3334,0.3669,0.3334,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
9,1.8190597082901,0.36886,0.324,0.3667,0.324,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
10,1.8151805628204345,0.36892,0.3231,0.3727,0.3231,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
11,1.8104544771575928,0.3709,0.3304,0.3763,0.3304,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
12,1.8096393975448608,0.37136,0.3184,0.3725,0.3184,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
13,1.8092141234970094,0.37196,0.3222,0.3711,0.3222,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
14,1.805063542098999,0.375,0.3369,0.377,0.3369,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
15,1.809987253112793,0.37478,0.3282,0.3708,0.3282,128,gumbel_softmax,0.01,0.5,100,8,10000,2000,,0.1
